GPH_code,GPH_name,start_year,end_year,GPH_status,sovereign_GPH_code
5531,Zwangendaba Ngoni,1848,1898,Part of,5524
5531,Zwangendaba Ngoni,1848,1860,Part of,5106
5532,Ciwere (Chewa),1816,1821,Unknown,
5532,Ciwere (Chewa),1821,1848,Part of,5531
5532,Ciwere (Chewa),1891,2022,Part of,553
5601,Zulu,1816,1887,Discovered,
5601,Zulu,1887,1910,Part of,562
5601,Zulu,1910,2022,Part of,560
5602,Ndandwe,1818,1910,Part of,5601
5603,Mtetwa,1818,1910,Part of,5601
5606,Prince Edward and Marion Is.,1816,1919,Possession of,200
5606,Prince Edward and Marion Is.,1919,2022,Possession of,560
5611,"Griqualand, West",1816,1871,Sovereign (unrecognized),
5611,"Griqualand, West",1871,1880,Colony of,200
5611,"Griqualand, West",1880,1910,Part of,561
5611,"Griqualand, West",1910,2022,Part of,560
5612,British Bechuanaland,1885,1895,Colony of,200
5612,British Bechuanaland,1895,1910,Part of,561
5612,British Bechuanaland,1910,2022,Part of,560
5613,Stellaland and Goshen,1816,1882,Part of,561
5613,Stellaland and Goshen,1816,1882,Part of,571
5613,Stellaland and Goshen,1882,1885,Sovereign (unrecognized),
5613,Stellaland and Goshen,1885,1885,Dissolved into,5612
5614,British Kaffraria,1816,1835,Discovered,
5614,British Kaffraria,1835,1836,Part of,561
5614,British Kaffraria,1836,1847,Colony of,200
5614,British Kaffraria,1847,1860,Part of,561
5614,British Kaffraria,1860,1866,Colony of,200
5614,British Kaffraria,1866,1910,Part of,561
5614,British Kaffraria,1910,1910,Dissolved into,569
5615,Lydenburg Republic,1856,1860,Sovereign (unrecognized),
5615,Lydenburg Republic,1860,1910,Part of,563
5615,Lydenburg Republic,1910,2022,Part of,560
5618,Zoutpansberg,1845,1864,Sovereign (unrecognized),
5618,Zoutpansberg,1864,1910,Part of,563
5618,Zoutpansberg,1910,2022,Part of,560
5621,Zululand,1816,1887,Sovereign (unrecognized),
5621,Zululand,1887,1897,Protectorate of,200
5621,Zululand,1897,1897,Dissolved into,562
5622,New Republic,1884,1888,Sovereign (unrecognized),
5622,New Republic,1888,1903,Part of,563
5622,New Republic,1903,1903,Dissolved into,562
5641,"Griqualand, East",1816,1869,Part of,5611
5641,"Griqualand, East",1869,1874,Sovereign (unrecognized),
5641,"Griqualand, East",1874,1879,Colony of,200
5641,"Griqualand, East",1879,1910,Part of,561
5642,Winburg Republic (Natalia Republic),1839,1843,Sovereign (unrecognized),
5642,Winburg Republic (Natalia Republic),1843,1843,Dissolved into,564
5651,Walvis Bay,1816,1878,Discovered,
5651,Walvis Bay,1878,1884,Possession of,200
5651,Walvis Bay,1884,1910,Part of,561
5651,Walvis Bay,1910,1922,Part of,560
5651,Walvis Bay,1922,1977,Part of,565
5651,Walvis Bay,1977,2022,Part of,560
5711,Bamangwato,1816,1895,Unknown,
5711,Bamangwato,1895,2022,Part of,571
5796,Ambohimanga (Merina),1816,1896,Sovereign (unrecognized),
5796,Ambohimanga (Merina),1896,1896,Part of,580
5797,Menabe,1816,1834,Sovereign (unrecognized),
5797,Menabe,1834,2022,Part of,5796
5798,Antaimoro,1823,2022,Part of,5796
5799,Boina,1816,1840,Sovereign (unrecognized),
5799,Boina,1840,1840,Dissolved into,5796
5801,Nossi Be,1816,1840,Discovered,
5801,Nossi Be,1840,1896,Colony of,220
5801,Nossi Be,1896,2022,Part of,580
5802,Diego Suarez,1816,1885,Discovered,
5802,Diego Suarez,1885,1896,Colony of,220
5802,Diego Suarez,1896,2022,Part of,580
5803,St. Marie de Madagascar,1816,1820,Occupied by,220
5803,St. Marie de Madagascar,1819,1896,Possession of,220
5803,St. Marie de Madagascar,1819,1843,Part of,585
5803,St. Marie de Madagascar,1843,1853,Part of,5812
5803,St. Marie de Madagascar,1853,1878,Colony of,220
5803,St. Marie de Madagascar,1878,1896,Part of,585
5803,St. Marie de Madagascar,1896,2022,Part of,580
5804,Tromelin I.,1816,1954,Part of,591
5804,Tromelin I.,1954,2022,Possession of,220
5804,Tromelin I.,1959,2022,Claimed by,590
5805,Bassas Da India I.,1816,1897,Discovered,
5805,Bassas Da India I.,1897,2022,Possession of,220
5805,Bassas Da India I.,1972,2022,Claimed by,580
5806,Europa I.,1816,1897,Discovered,
5806,Europa I.,1897,2022,Possession of,220
5807,Juan de Nova I.,1816,1897,Discovered,
5807,Juan de Nova I.,1897,2022,Possession of,220
5808,Glorioso I.,1816,1892,Discovered,
5808,Glorioso I.,1892,2022,Possession of,220
5808,Glorioso I.,1972,2022,Claimed by,580
5808,Glorioso I.,1975,2022,Claimed by,581
5809,Fort Dauphin,1816,1825,Possession of,220
5809,Fort Dauphin,1825,2022,Part of,580
5811,Grand Comoro,1816,1886,Sovereign (unrecognized),
5811,Grand Comoro,1886,1975,Part of,581
5811,Grand Comoro,1975,2022,Part of,581
5812,Mayotte,1816,1832,Sovereign (unrecognized),
5812,Mayotte,1832,1841,Possession of,580
5812,Mayotte,1832,1841,Possession of,5813
5812,Mayotte,1832,1841,Possession of,5814
5812,Mayotte,1841,1848,Possession of,220
5812,Mayotte,1848,1886,Part of,220
5812,Mayotte,1886,1975,Part of,581
5812,Mayotte,1975,2011,Dependency of,220
5812,Mayotte,2011,2022,Part of,220
5812,Mayotte,1974,2022,Claimed by,581
5813,Anjouan,1816,1886,Sovereign (unrecognized),
5813,Anjouan,1886,1912,Protectorate of,220
5813,Anjouan,1912,1947,Colony of,220
5813,Anjouan,1947,1997,Part of,581
5813,Anjouan,1997,1998,Sovereign (unrecognized),
5813,Anjouan,1998,2022,Part of,581
5814,Moheli,1816,1830,Part of,5813
5814,Moheli,1830,1886,Sovereign (unrecognized),
5814,Moheli,1886,1909,Protectorate of,220
5814,Moheli,1909,1914,Colony of,220
5814,Moheli,1914,1947,Part of,580
5814,Moheli,1947,1997,Part of,581
5814,Moheli,1997,1998,Sovereign (unrecognized),
5814,Moheli,1998,2022,Part of,581
5815,Andruna,1816,1852,Unknown,
5815,Andruna,1852,1914,Part of,5812
5901,Rodrigues I.,1816,2002,Possession of,590
5901,Rodrigues I.,2002,2022,Dependency of,590
5902,Agalega Is.,1816,2022,Possession of,590
5903,Cargados Carajos Shoals,1816,1820,Colony of,200
5903,Cargados Carajos Shoals,1820,2022,Possession of,590
5920,British Indian Ocean Territory (Chagos Archipelago),1816,1965,Part of,590
5920,British Indian Ocean Territory (Chagos Archipelago),1965,1983,Colony of,200
5920,British Indian Ocean Territory (Chagos Archipelago),1983,2022,Dependency of,200
5920,British Indian Ocean Territory (Chagos Archipelago),1983,2022,Claimed by,590
5921,Amirante Is.,1816,1909,Part of,590
5921,Amirante Is.,1909,1965,Part of,591
5921,Amirante Is.,1965,1976,Part of,5920
5921,Amirante Is.,1976,2022,Part of,591
6001,Oujda,1816,1907,Part of,600
6001,Oujda,1907,1910,Occupied by,220
6001,Oujda,1910,2022,Part of,600
6021,Southern zone of Spanish Morocco,1912,1956,Part of,602
6021,Southern zone of Spanish Morocco,1956,1958,Protectorate of,230
6021,Southern zone of Spanish Morocco,1958,1958,Dissolved into,600
6023,Republic of the Rif,1912,1921,Part of,602
6023,Republic of the Rif,1921,1926,Sovereign (unrecognized),
6023,Republic of the Rif,1926,1926,Dissolved into,602
6030,Tetuan,1816,1860,Part of,600
6030,Tetuan,1860,1862,Colony of,230
6030,Tetuan,1862,2022,Part of,600
6061,Alhucemas,1816,1847,Part of,6064
6061,Alhucemas,1847,1913,Part of,6067
6061,Alhucemas,1913,1956,Part of,602
6061,Alhucemas,1956,2022,Dependency of,230
6062,Ceuta,1816,1847,Colony of,230
6062,Ceuta,1847,1913,Part of,6067
6062,Ceuta,1913,1956,Part of,602
6062,Ceuta,1956,2022,Dependency of,230
6063,Chafarinas,1816,1847,Part of,6064
6063,Chafarinas,1847,1913,Part of,6067
6063,Chafarinas,1913,1956,Part of,602
6063,Chafarinas,1956,2022,Dependency of,230
6064,Melilla,1816,1847,Colony of,230
6064,Melilla,1847,1913,Part of,6067
6064,Melilla,1913,1956,Part of,602
6064,Melilla,1956,2022,Dependency of,230
6065,Penon de Velez,1816,1847,Part of,6064
6065,Penon de Velez,1847,1913,Part of,6067
6065,Penon de Velez,1913,1956,Part of,602
6065,Penon de Velez,1956,2022,Dependency of,230
6066,Morocco-Melilla Neutral Zone,1860,1912,Neutral or demilitarized zone of,600
6066,Morocco-Melilla Neutral Zone,1912,1956,Part of,602
6067,Captaincy-general of north Africa,1816,1847,Part of,6062
6067,Captaincy-general of north Africa,1847,1913,Colony of,230
6067,Captaincy-general of north Africa,1913,1956,Part of,602
6067,Captaincy-general of north Africa,1956,2022,Part of,230
6090,Río de Oro,1884,1958,Colony of,230
6090,Río de Oro,1958,1958,Dissolved into,609
6151,Abdelkader Emirate,1816,1832,Part of,615
6151,Abdelkader Emirate,1832,1847,Sovereign (unrecognized),
6151,Abdelkader Emirate,1847,1847,Dissolved into,615
6152,Kabylie,1816,1830,Part of,615
6152,Kabylie,1830,1847,Part of,6151
6152,Kabylie,1847,2022,Part of,615
6153,Leased Posts in Algeria,1816,1830,Leased to,220
6153,Leased Posts in Algeria,1830,1830,Dissolved into,615
6161,Bizerte,1816,2022,Part of,616
6161,Bizerte,1956,1963,Occupied by,220
6202,Cyrenaica,1816,1879,Part of,6203
6202,Cyrenaica,1879,1912,Part of,640
6202,Cyrenaica,1912,1919,Protectorate of,325
6202,Cyrenaica,1919,1934,Colony of,325
6202,Cyrenaica,1934,2022,Part of,620
6203,Tripolitania (Regency of Tripoli),1816,1835,Vassal of,640
6203,Tripolitania (Regency of Tripoli),1835,1912,Part of,640
6203,Tripolitania (Regency of Tripoli),1912,1919,Colony of,325
6203,Tripolitania (Regency of Tripoli),1919,1923,Sovereign (unrecognized),
6203,Tripolitania (Regency of Tripoli),1923,1934,Colony of,325
6203,Tripolitania (Regency of Tripoli),1934,2022,Part of,620
6204,Fezzan,1816,1911,Part of,640
6204,Fezzan,1911,1934,Colony of,325
6204,Fezzan,1934,2022,Part of,620
6251,Darfur (Darfur Sultanate),1816,1875,Sovereign (unrecognized),
6251,Darfur (Darfur Sultanate),1875,1883,Colony of,651
6251,Darfur (Darfur Sultanate),1883,1898,Part of,625
6251,Darfur (Darfur Sultanate),1898,1916,Vassal of,625
6251,Darfur (Darfur Sultanate),1916,1916,Vassal of,640
6251,Darfur (Darfur Sultanate),1916,2022,Part of,625
6252,Funj Sultanate,1816,1821,Sovereign (unrecognized),
6252,Funj Sultanate,1821,1821,Dissolved into,651
6253,Kordofan,1816,1821,Part of,6252
6253,Kordofan,1821,1898,Part of,651
6253,Kordofan,1898,1994,Part of,625
6253,Kordofan,1994,1994,Dissolved into,6256
6253,Kordofan,1994,1994,Dissolved into,6257
6253,Kordofan,1994,1994,Dissolved into,6258
6255,Shilluk,1816,1841,Sovereign (unrecognized),
6255,Shilluk,1841,1882,Part of,651
6255,Shilluk,1882,2022,Part of,626
6256,North Kordofan,1994,2022,Part of,6253
6257,South Kordofan,1994,2022,Part of,6253
6258,West Kordofan,1994,2005,Part of,6253
6258,West Kordofan,2005,2013,Part of,6256
6258,West Kordofan,2005,2013,Part of,6257
6258,West Kordofan,2013,2022,Part of,6253
6301,Mahabad,1816,1946,Part of,630
6301,Mahabad,1946,2022,Part of,630
6302,Iranian Azerbaijan,1816,1945,Part of,630
6302,Iranian Azerbaijan,1945,1946,Occupied by,365
6302,Iranian Azerbaijan,1946,2022,Part of,630
6303,Gilan,1816,1920,Part of,630
6303,Gilan,1920,1921,Occupied by,365
6303,Gilan,1921,2022,Part of,630
6304,Khuzestan,1816,1925,Part of,630
6304,Khuzestan,1925,2022,Part of,630
6305,Bushire,1816,1915,Part of,630
6305,Bushire,1915,1915,Occupied by,200
6305,Bushire,1915,2022,Part of,630
6306,Bandar Abbas,1816,1868,Leased to,698
6306,Bandar Abbas,1868,2022,Part of,630
6309,Kharg I.,1816,1838,Part of,630
6309,Kharg I.,1838,1838,Occupied by,200
6309,Kharg I.,1838,2022,Part of,630
6401,Cilicia,1816,1918,Part of,640
6401,Cilicia,1918,1923,Occupied by,220
6401,Cilicia,1923,2022,Part of,640
6402,Western Anatolia,1816,1918,Part of,640
6402,Western Anatolia,1918,1923,Occupied by,350
6402,Western Anatolia,1923,2022,Part of,640
6403,Hatay (Alexandretta),1920,1938,Part of,652
6403,Hatay (Alexandretta),1923,1936,Colony of,220
6403,Hatay (Alexandretta),1938,1939,Occupied by,640
6403,Hatay (Alexandretta),1939,2022,Part of,640
6404,Adalia,1816,1919,Part of,640
6404,Adalia,1919,1921,Occupied by,325
6404,Adalia,1921,2022,Part of,640
6405,Dardanelles-Istanbul,1816,1919,Part of,640
6405,Dardanelles-Istanbul,1919,1921,Occupied by,200
6405,Dardanelles-Istanbul,1921,2022,Part of,640
6451,Iraq-Saudi Arabia Neutral Zone,1920,1922,Claimed by,670
6451,Iraq-Saudi Arabia Neutral Zone,1920,1922,Claimed by,645
6451,Iraq-Saudi Arabia Neutral Zone,1922,1991,Neutral or demilitarized zone of,645
6452,Iraq Occupation Zone,1920,1991,Part of,645
6452,Iraq Occupation Zone,1991,1991,Occupied by,2
6452,Iraq Occupation Zone,1991,2003,Part of,645
6452,Iraq Occupation Zone,2003,2011,Occupied by,2
6452,Iraq Occupation Zone,2011,2022,Part of,645
6453,Iraq-Kuwait Demilitarized Zone,1920,1991,Part of,645
6453,Iraq-Kuwait Demilitarized Zone,1991,2022,Neutral or demilitarized zone of,645
6454,Kurdistan Occupation Zone,1920,1991,Part of,645
6454,Kurdistan Occupation Zone,1991,1991,Occupied by,2
6454,Kurdistan Occupation Zone,1991,2022,Dependency of,645
6511,Gaza,1816,1918,Part of,640
6511,Gaza,1918,1948,Part of,665
6511,Gaza,1948,1967,Occupied by,651
6511,Gaza,1967,2005,Occupied by,666
6512,Sinai,1816,1956,Part of,651
6512,Sinai,1956,1967,Part of,651
6512,Sinai,1956,1956,Occupied by,666
6512,Sinai,1967,1979,Occupied by,666
6512,Sinai,1979,2022,Part of,651
6513,Sinai Demilitarized Zones,1967,1975,Occupied by,666
6513,Sinai Demilitarized Zones,1975,1982,Neutral or demilitarized zone of,651
6513,Sinai Demilitarized Zones,1982,2022,Part of,651
6514,Suez Canal Zone,1816,2022,Part of,651
6514,Suez Canal Zone,1936,1956,Occupied by,200
6521,Golan Heights,1816,1967,Part of,652
6521,Golan Heights,1967,1981,Occupied by,666
6521,Golan Heights,1967,2022,Part of,652
6521,Golan Heights,1981,2022,Occupied by,666
6522,Golan Heights Demilitarized Zone,1967,1974,Occupied by,666
6522,Golan Heights Demilitarized Zone,1974,2022,Neutral or demilitarized zone of,666
6523,Rouad I.,1816,1916,Part of,640
6523,Rouad I.,1916,1920,Occupied by,220
6523,Rouad I.,1920,2022,Part of,652
6524,Damascus,1816,1920,Part of,640
6524,Damascus,1920,1925,Colony of,220
6524,Damascus,1920,2022,Part of,652
6525,Aleppo,1816,1920,Part of,640
6525,Aleppo,1920,1925,Colony of,220
6525,Aleppo,1920,2022,Part of,652
6526,Latakia (Alaouites),1816,1920,Part of,640
6526,Latakia (Alaouites),1920,1922,Mandated to,220
6526,Latakia (Alaouites),1922,1924,Part of,652
6526,Latakia (Alaouites),1924,1936,Mandated to,220
6526,Latakia (Alaouites),1936,2022,Part of,652
6527,Jebel Druze,1921,1936,Mandated to,220
6527,Jebel Druze,1936,2022,Part of,652
6601,South Lebanon Security Zone (Free State of South Lebanon),1923,1982,Part of,660
6601,South Lebanon Security Zone (Free State of South Lebanon),1982,2000,Occupied by,666
6601,South Lebanon Security Zone (Free State of South Lebanon),2000,2022,Part of,660
6631,West Bank,1918,1948,Part of,665
6631,West Bank,1948,1950,Occupied by,663
6631,West Bank,1950,1967,Part of,663
6631,West Bank,1967,2022,Occupied by,666
6632,Israel-Jordan Neutral Zone,1923,1949,Part of,665
6632,Israel-Jordan Neutral Zone,1949,1967,Neutral or demilitarized zone of,663
6632,Israel-Jordan Neutral Zone,1967,2022,Part of,666
6661,Al Auja,1923,1949,Part of,665
6661,Al Auja,1949,1955,Neutral or demilitarized zone of,651
6661,Al Auja,1955,2022,Part of,666
6661,Al Auja,1994,2022,Part of,665
6800,Socotra I.,1816,1967,Possession of,6846
6800,Socotra I.,1967,1990,Possession of,680
6800,Socotra I.,1990,2022,Possession of,679
6801,Federation of South Arabia,1962,1967,Protectorate of,200
6801,Federation of South Arabia,1967,1967,Dissolved into,680
6802,Perim I.,1816,1857,Discovered,
6802,Perim I.,1857,1937,Possession of,200
6802,Perim I.,1937,1963,Part of,681
6803,Federation of Arab Emirates of the South,1959,1962,Protectorate of,200
6803,Federation of Arab Emirates of the South,1962,1962,Dissolved into,6801
6811,West Aden Protectorate,1937,1963,Protectorate of,200
6811,West Aden Protectorate,1963,1963,Dissolved into,6801
6812,East Aden Protectorate,1937,1963,Protectorate of,200
6812,East Aden Protectorate,1963,1963,Dissolved into,6801
6821,Lahej,1816,1839,Sovereign (unrecognized),
6821,Lahej,1839,1874,Protectorate of,200
6821,Lahej,1914,1918,Occupied by,640
6821,Lahej,1874,1937,Part of,682
6821,Lahej,1937,1959,Part of,6811
6821,Lahej,1959,1962,Part of,6803
6821,Lahej,1962,1967,Part of,6801
6821,Lahej,1967,1967,Dissolved into,680
6822,Aqrabi,1816,1888,Sovereign (unrecognized),
6822,Aqrabi,1888,1937,Part of,682
6822,Aqrabi,1937,1959,Part of,6811
6822,Aqrabi,1959,1962,Part of,6803
6822,Aqrabi,1962,1967,Part of,6801
6822,Aqrabi,1967,1967,Dissolved into,680
6823,Dhala,1816,1904,Sovereign (unrecognized),
6823,Dhala,1904,1937,Part of,682
6823,Dhala,1937,1959,Part of,6811
6823,Dhala,1959,1962,Part of,6803
6823,Dhala,1962,1967,Part of,6801
6823,Dhala,1967,1967,Dissolved into,680
6824,Radfan,1816,1937,Unknown,
6824,Radfan,1937,1959,Part of,6811
6824,Radfan,1959,1962,Part of,6803
6824,Radfan,1962,1967,Part of,6801
6824,Radfan,1967,1967,Dissolved into,680
6825,Alawi,1816,1872,Protectorate of,200
6825,Alawi,1872,1937,Part of,682
6825,Alawi,1937,1959,Part of,6811
6825,Alawi,1959,1962,Part of,6803
6825,Alawi,1962,1967,Part of,6801
6825,Alawi,1967,1967,Dissolved into,680
6826,Haushabi,1816,1895,Sovereign (unrecognized),
6826,Haushabi,1895,1937,Part of,682
6826,Haushabi,1937,1959,Part of,6811
6826,Haushabi,1959,1962,Part of,6803
6826,Haushabi,1962,1967,Part of,6801
6826,Haushabi,1967,1967,Dissolved into,680
6827,Maflahi,1850,1962,Part of,6829
6827,Maflahi,1962,1967,Part of,6801
6827,Maflahi,1967,1967,Dissolved into,680
6828,Shaibi,1816,1874,Sovereign (unrecognized),
6828,Shaibi,1874,1937,Part of,682
6828,Shaibi,1937,1959,Part of,6811
6828,Shaibi,1959,1962,Part of,6803
6828,Shaibi,1962,1967,Part of,6801
6828,Shaibi,1967,1967,Dissolved into,680
6829,Upper Yafai,1816,1903,Unknown,
6829,Upper Yafai,1903,1937,Part of,682
6829,Upper Yafai,1937,1959,Part of,6811
6829,Upper Yafai,1959,1962,Part of,6803
6829,Upper Yafai,1962,1967,Part of,6801
6829,Upper Yafai,1967,1967,Dissolved into,680
6831,Lower Yafai,1816,1895,Unknown,
6831,Lower Yafai,1895,1937,Part of,682
6831,Lower Yafai,1937,1959,Part of,6811
6831,Lower Yafai,1959,1962,Part of,6803
6831,Lower Yafai,1962,1967,Part of,6801
6831,Lower Yafai,1967,1967,Dissolved into,680
6832,Fadhli,1816,1888,Sovereign (unrecognized),
6832,Fadhli,1888,1937,Part of,682
6832,Fadhli,1937,1959,Part of,6811
6832,Fadhli,1959,1962,Part of,6803
6832,Fadhli,1962,1967,Part of,6801
6832,Fadhli,1967,1967,Dissolved into,680
6833,Beihan,1816,1874,Sovereign (unrecognized),
6833,Beihan,1874,1937,Part of,682
6833,Beihan,1937,1959,Part of,6811
6833,Beihan,1959,1962,Part of,6803
6833,Beihan,1962,1967,Part of,6801
6833,Beihan,1967,1967,Dissolved into,680
6834,Audhali,1816,1890,Unknown,
6834,Audhali,1890,1937,Part of,682
6834,Audhali,1937,1959,Part of,6811
6834,Audhali,1959,1962,Part of,6803
6834,Audhali,1962,1967,Part of,6801
6834,Audhali,1967,1967,Dissolved into,680
6835,Upper Aulaqi (Sultanate),1816,1890,Unknown,
6835,Upper Aulaqi (Sultanate),1890,1937,Part of,682
6835,Upper Aulaqi (Sultanate),1937,1959,Part of,6811
6835,Upper Aulaqi (Sultanate),1959,1962,Part of,6803
6835,Upper Aulaqi (Sultanate),1962,1967,Part of,6801
6835,Upper Aulaqi (Sultanate),1967,1967,Dissolved into,680
6836,Upper Aulaqi (Sheikhdom),1816,1890,Unknown,
6836,Upper Aulaqi (Sheikhdom),1890,1937,Part of,682
6836,Upper Aulaqi (Sheikhdom),1937,1959,Part of,6811
6836,Upper Aulaqi (Sheikhdom),1959,1962,Part of,6803
6836,Upper Aulaqi (Sheikhdom),1962,1967,Part of,6801
6836,Upper Aulaqi (Sheikhdom),1967,1967,Dissolved into,680
6837,Lower Aulaqi,1816,1888,Unknown,
6837,Lower Aulaqi,1888,1937,Protectorate of,682
6837,Lower Aulaqi,1937,1959,Part of,6811
6837,Lower Aulaqi,1959,1962,Part of,6803
6837,Lower Aulaqi,1962,1967,Part of,6801
6837,Lower Aulaqi,1967,1967,Dissolved into,680
6838,Dathina Confederation,1816,1874,Unknown,
6838,Dathina Confederation,1874,1937,Part of,682
6838,Dathina Confederation,1937,1959,Part of,6811
6838,Dathina Confederation,1959,1962,Part of,6803
6838,Dathina Confederation,1962,1967,Part of,6801
6838,Dathina Confederation,1967,1967,Dissolved into,680
6841,Wahidi,1830,1881,Unknown,
6841,Wahidi,1881,1937,Part of,682
6841,Wahidi,1937,1959,Part of,6812
6841,Wahidi,1959,1962,Part of,6803
6841,Wahidi,1962,1967,Part of,6801
6841,Wahidi,1967,1967,Dissolved into,680
6842,Haura,1816,1902,Unknown,
6842,Haura,1902,1937,Part of,682
6842,Haura,1937,1959,Part of,6812
6842,Haura,1959,1962,Part of,6803
6842,Haura,1962,1967,Part of,6801
6842,Haura,1967,1967,Dissolved into,680
6843,Irqa,1816,1890,Unknown,
6843,Irqa,1890,1937,Part of,682
6843,Irqa,1937,1959,Part of,6812
6843,Irqa,1959,1962,Part of,6803
6843,Irqa,1962,1967,Part of,6801
6843,Irqa,1967,1967,Dissolved into,680
6844,Kathiri of Seiyun,1816,1888,Sovereign (unrecognized),
6844,Kathiri of Seiyun,1888,1937,Part of,682
6844,Kathiri of Seiyun,1937,1959,Part of,6812
6844,Kathiri of Seiyun,1959,1962,Part of,6803
6844,Kathiri of Seiyun,1962,1967,Part of,6801
6844,Kathiri of Seiyun,1967,1967,Dissolved into,680
6845,Quaiti of Shihr and Mukalla,1858,1888,Sovereign (unrecognized),
6845,Quaiti of Shihr and Mukalla,1888,1937,Part of,682
6845,Quaiti of Shihr and Mukalla,1937,1959,Part of,6812
6845,Quaiti of Shihr and Mukalla,1959,1962,Part of,6803
6845,Quaiti of Shihr and Mukalla,1962,1967,Part of,6801
6845,Quaiti of Shihr and Mukalla,1967,1967,Dissolved into,680
6846,Mahri of Qishn and Socotra,1816,1886,Sovereign (unrecognized),
6846,Mahri of Qishn and Socotra,1886,1937,Part of,682
6846,Mahri of Qishn and Socotra,1937,1959,Part of,6812
6846,Mahri of Qishn and Socotra,1959,1962,Part of,6803
6846,Mahri of Qishn and Socotra,1962,1967,Part of,6801
6846,Mahri of Qishn and Socotra,1967,1967,Dissolved into,680
6901,Neutral Zone (Kuwait-Saudi Arabia),1920,1922,Claimed by,690
